carat,cut,color,clarity,depth,table,x,y,z,price
1.01,Premium,D,SI1,62.7,58.0,6.38,6.34,3.99,4909
2.01,Very Good,G,SI2,63.3,58.0,8.01,8.05,5.08,15563
0.25,Ideal,G,VS1,62.0,54.0,4.06,4.07,2.52,438
0.41,Very Good,G,VS2,61.4,57.0,4.76,4.81,2.94,800
0.5,Very Good,G,SI1,62.2,60.0,5.03,5.07,3.14,1197
0.7,Very Good,H,VS2,,56.0,5.69,5.75,3.56,2074
0.38,Premium,I,VS2,60.2,58.0,4.75,4.69,2.84,812
0.52,Premium,G,VVS2,61.5,62.0,5.17,5.14,3.17,2012
0.58,Ideal,I,VVS1,62.3,53.0,5.38,5.4,3.36,1580
1.0,Premium,G,SI1,60.0,62.0,6.48,6.45,3.88,4189
0.41,Very Good,E,SI1,63.2,58.0,4.72,4.68,2.97,904
0.43,Very Good,E,SI1,,56.0,4.82,4.8,3.05,894
0.58,Fair,F,SI2,64.7,56.0,5.31,5.24,3.41,1088
0.7,Very Good,E,VS2,58.7,63.0,5.73,5.69,3.35,2862
1.22,Premium,H,SI1,61.0,59.0,6.92,6.86,4.2,4829
1.01,Good,G,VS1,63.7,57.0,6.37,6.32,4.04,6618
0.33,Premium,E,VS1,61.5,59.0,4.46,4.42,2.73,1002
0.75,Very Good,E,SI1,61.1,59.0,5.85,5.9,3.59,3005
1.02,Very Good,E,VVS1,62.2,57.0,6.4,6.59,4.04,10672
0.74,Premium,D,SI2,61.8,59.0,5.85,5.83,3.61,2291
0.23,Good,E,VS1,64.3,59.0,3.84,3.87,2.48,373
0.23,Good,E,VVS1,60.6,65.0,3.95,3.97,2.4,458
2.04,Good,J,VS2,59.6,56.0,8.26,8.31,4.94,13550
0.57,Good,F,VS2,62.8,62.0,5.22,5.25,3.29,1642
1.21,Ideal,D,SI2,62.0,57.0,6.81,6.83,4.23,6190
1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,5129
1.02,Premium,H,SI1,61.8,56.0,6.47,6.42,3.98,4102
0.33,Very Good,J,VS1,61.5,61.0,4.39,4.46,2.72,434
0.53,Premium,F,SI1,61.4,58.0,5.19,5.17,3.18,1324
1.01,Good,E,I1,61.5,65.0,6.28,6.21,3.84,3484
0.77,Ideal,G,VS1,62.4,54.0,5.93,5.89,3.69,3121
0.72,Premium,F,SI1,59.3,60.0,5.91,5.86,3.49,2030
0.31,Premium,E,VVS1,61.8,59.0,4.31,4.33,2.67,789
0.31,Ideal,E,VVS1,61.4,55.0,4.35,4.38,2.68,865
1.55,Ideal,E,VS2,61.9,58.0,7.39,7.45,4.59,15293
0.3,Ideal,F,VS2,62.3,53.5,4.27,4.32,2.68,601
0.32,Good,E,VS1,59.5,64.0,4.42,4.45,2.64,756
0.5,Very Good,D,SI1,61.6,59.0,5.12,5.14,3.16,1318
0.39,Ideal,I,VS2,62.9,57.0,4.68,4.64,2.93,834
1.5,Ideal,H,SI1,62.0,55.0,7.29,7.34,4.54,10989
0.66,Ideal,F,VVS2,61.2,57.0,5.63,5.58,3.43,2732
0.79,Very Good,H,SI1,63.4,57.0,5.86,5.9,3.73,2649
0.56,Premium,F,VVS2,59.5,61.0,5.36,5.33,3.18,2290
1.05,Very Good,H,SI1,63.2,59.0,6.39,6.46,4.06,5072
1.26,Very Good,H,SI1,62.5,56.0,6.88,6.93,4.31,7477
1.54,Premium,F,SI2,62.0,56.0,7.51,7.4,4.62,7486
0.23,Good,F,VS1,63.2,58.0,3.86,3.89,2.45,376
1.01,Fair,G,SI2,58.7,67.0,6.52,6.56,3.84,3816
0.32,Premium,D,SI1,58.9,60.0,4.49,4.47,2.64,756
0.28,Very Good,F,IF,59.8,56.0,4.27,4.29,2.56,787
2.12,Premium,H,SI2,59.1,59.0,8.47,8.43,4.99,16992
0.38,Good,D,VS2,63.4,55.0,4.63,4.67,2.95,871
2.35,Premium,I,SI2,61.1,58.0,8.63,8.56,5.25,17294
0.25,Ideal,F,VS2,61.6,55.0,4.06,4.08,2.51,535
0.58,Ideal,G,VS2,61.9,56.0,5.34,5.38,3.32,1636
0.35,Premium,D,VVS1,60.8,58.0,4.53,4.55,2.76,1167
0.23,Very Good,E,VVS2,61.1,59.0,3.94,3.98,2.42,505
0.52,Very Good,H,VS1,59.6,57.0,5.25,5.34,3.15,1320
0.34,Ideal,G,IF,61.9,54.0,4.51,4.53,2.8,974
1.1,Very Good,H,SI2,62.9,58.0,6.53,6.56,4.12,4422
1.0,Very Good,G,VVS2,64.9,57.0,6.21,6.28,4.05,6818
0.71,Ideal,F,SI2,60.7,57.0,5.78,5.81,3.52,2291
1.0,Very Good,F,VVS1,,57.0,6.39,6.41,3.95,9492
2.0,Good,G,SI1,59.1,61.0,8.14,8.18,4.82,17930
0.7,Ideal,I,VVS2,62.5,54.0,5.69,5.74,3.57,2276
0.32,Very Good,D,SI1,63.2,54.0,4.38,4.36,2.76,756
0.33,Ideal,H,VS2,61.1,56.0,4.5,4.54,2.76,539
0.71,Fair,J,SI2,66.1,58.0,5.53,5.43,3.62,1362
1.31,Premium,H,VS2,62.5,58.0,6.97,6.94,4.35,7459
0.32,Ideal,H,SI2,61.4,56.0,4.4,4.43,2.71,420
0.61,Ideal,G,VVS2,60.1,57.0,5.52,5.54,3.32,2816
0.43,Ideal,H,SI1,62.5,57.0,4.79,4.84,3.01,716
1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,6335
1.01,Good,H,SI2,65.7,60.0,6.17,6.19,4.06,3926
1.21,Very Good,G,VS2,59.5,58.0,6.96,7.03,4.16,7906
0.34,Ideal,E,SI1,61.0,55.0,4.54,4.56,2.77,637
1.13,Very Good,E,SI2,59.4,62.0,6.78,6.83,4.04,3967
1.2,Ideal,J,SI2,61.7,56.0,6.79,6.87,4.21,4659
0.31,Very Good,G,VVS2,62.9,58.0,4.28,4.3,2.7,707
0.71,Ideal,D,VS2,61.4,57.0,5.73,5.77,3.53,3222
0.31,Ideal,G,VVS1,61.7,54.0,4.36,4.39,2.7,789
0.32,Ideal,H,VS2,62.8,55.0,4.41,4.38,2.76,648
0.7,Ideal,D,SI2,62.0,57.0,5.68,5.65,3.51,2415
0.32,Very Good,H,VS2,62.3,57.0,4.37,4.39,2.73,505
0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,1864
0.26,Very Good,E,VVS2,63.0,58.0,4.08,4.11,2.58,597
1.22,Very Good,H,SI2,63.1,59.0,6.81,6.75,4.28,5192
0.7,Very Good,F,SI1,62.9,59.0,5.62,5.67,3.55,2401
0.41,Ideal,H,VS2,61.5,55.0,4.78,4.81,2.95,743
0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,4140
1.3,Ideal,G,VS2,61.9,55.0,7.04,7.01,4.35,9225
0.6,Ideal,F,SI1,61.5,58.0,5.38,5.41,3.32,1646
1.29,Very Good,I,VS1,,58.0,6.98,7.03,4.28,5562
0.52,Ideal,E,IF,61.1,57.0,5.17,5.21,3.17,3033
0.3,Ideal,H,VVS1,62.2,57.0,4.28,4.31,2.67,665
0.3,Premium,E,SI1,,58.0,4.33,4.27,2.66,675
0.43,Very Good,G,SI1,62.9,55.0,4.83,4.87,3.05,754
0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,1048
1.06,Very Good,G,SI2,61.1,62.0,6.55,6.61,4.02,4162
0.54,Ideal,F,VS2,64.2,54.0,5.19,5.12,3.31,1837
0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1286
0.61,Ideal,E,VS2,61.9,53.0,5.45,5.5,3.39,2248
0.37,Ideal,H,IF,61.7,53.0,4.66,4.68,2.88,936
0.42,Ideal,F,VVS2,62.2,56.0,4.82,4.79,2.99,1221
0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,590
0.72,Ideal,F,SI1,62.3,56.0,5.77,5.79,3.6,3004
1.26,Ideal,G,VVS2,61.4,55.0,6.96,6.99,4.29,12066
0.31,Ideal,I,SI1,62.1,54.0,4.37,4.39,2.72,436
0.4,Premium,D,SI2,61.7,58.0,4.69,4.74,2.91,666
0.59,Very Good,I,VS2,63.4,56.0,5.37,5.33,3.39,1391
1.06,Very Good,I,SI2,62.8,56.0,6.47,6.55,4.09,4132
0.3,Premium,E,VS2,62.6,62.0,4.25,4.21,2.65,788
0.83,Very Good,D,IF,59.7,53.0,6.14,6.23,3.69,7889
0.32,Premium,D,SI1,60.2,58.0,4.43,4.4,2.66,756
0.91,Premium,E,VS2,62.2,60.0,6.21,6.13,3.84,4676
1.5,Very Good,E,VS2,62.1,60.0,7.27,7.32,4.53,14639
1.21,Very Good,G,SI2,62.7,59.0,6.66,6.74,4.2,5308
0.4,Very Good,G,VVS1,60.7,55.0,4.81,4.84,2.93,1066
0.3,Ideal,I,VS2,61.5,58.0,4.28,4.31,2.64,438
0.7,Good,I,VS1,63.2,55.0,5.58,5.63,3.54,2274
0.9,Good,E,SI1,64.3,62.0,6.0,6.07,3.88,3400
0.76,Ideal,H,SI1,61.7,56.0,5.87,5.84,3.61,2338
1.5,Very Good,F,I1,63.2,57.0,7.29,7.24,4.59,6028
0.37,Premium,G,SI1,60.0,57.0,4.7,4.67,2.81,708
0.37,Premium,D,VS1,60.2,60.0,4.68,4.63,2.8,1030
0.31,Ideal,G,IF,62.0,54.0,4.39,4.35,2.71,1028
0.36,Premium,F,SI1,61.6,60.0,4.54,4.61,2.82,600
1.01,Very Good,F,SI1,62.7,56.0,6.39,6.36,4.0,5078
1.21,Very Good,G,SI2,58.9,61.0,6.91,6.98,4.09,4887
0.56,Premium,F,I1,62.6,60.0,5.3,5.15,3.27,953
2.01,Good,I,SI1,64.1,62.0,7.85,7.94,5.06,13464
0.41,Very Good,E,VS2,62.7,58.0,4.68,4.73,2.95,833
0.5,Very Good,G,SI1,62.3,58.0,5.06,5.08,3.16,1153
0.31,Very Good,D,VS2,61.6,55.0,4.37,4.4,2.7,692
1.13,Premium,E,SI2,60.4,59.0,6.75,6.7,4.06,5316
0.26,Ideal,H,VS1,61.9,55.0,4.1,4.13,2.55,448
1.25,Premium,H,VS1,62.0,59.0,6.88,6.84,4.25,8099
1.1,Premium,D,VVS2,61.7,56.0,6.65,6.64,4.1,11233
0.4,Ideal,H,VVS2,62.1,57.0,4.69,4.74,2.93,877
0.32,Ideal,F,SI2,61.7,56.0,4.44,4.41,2.73,720
1.0,Fair,G,SI1,64.7,60.0,6.22,6.18,4.01,4312
2.03,Good,D,SI2,63.1,59.0,8.12,7.99,5.08,13109
0.32,Premium,I,VVS1,63.0,58.0,4.38,4.32,2.74,756
0.41,Premium,F,VVS2,60.6,58.0,4.79,4.84,2.92,1115
1.0,Fair,I,VS1,,49.0,6.43,6.39,4.1,3951
2.14,Very Good,I,VS2,62.8,59.0,8.16,8.21,5.14,15931
1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,10012
1.04,Premium,E,SI2,60.1,60.0,6.53,6.51,3.92,4436
0.3,Very Good,E,SI2,61.7,61.0,4.29,4.33,2.66,421
1.01,Very Good,I,SI1,63.5,53.0,6.32,6.4,4.04,4794
0.45,Ideal,H,VS1,62.0,54.0,4.92,4.95,3.06,888
0.29,Very Good,E,VVS2,61.4,58.0,4.25,4.31,2.63,633
0.53,Ideal,E,VVS1,62.1,55.0,5.18,5.23,3.23,2604
2.04,Ideal,F,SI2,62.3,57.0,8.05,8.13,5.04,16261
2.01,Ideal,H,SI1,61.9,57.0,8.14,8.05,5.01,17403
1.02,Very Good,H,SI1,63.2,57.0,6.44,6.38,4.05,4688
0.72,Premium,G,SI1,60.6,62.0,5.81,5.77,3.51,2246
0.31,Ideal,G,VVS1,61.6,56.0,4.35,4.39,2.69,816
1.52,Premium,H,VVS2,62.8,57.0,7.38,7.27,4.6,12232
1.44,Premium,H,SI2,62.1,55.0,7.25,7.2,4.49,7419
1.51,Very Good,G,VS1,60.2,63.0,7.36,7.39,4.44,12317
1.17,Ideal,G,SI2,61.1,56.0,6.8,6.86,4.17,4725
0.73,Ideal,F,VVS2,61.7,54.0,5.82,5.76,3.57,3463
0.4,Very Good,G,SI1,63.3,58.0,4.69,4.66,2.96,840
0.72,Premium,E,SI1,62.8,52.0,5.78,5.72,3.61,2333
0.77,Good,H,VVS2,57.9,61.0,6.07,6.01,3.5,3027
1.24,Premium,F,SI1,62.6,59.0,6.86,6.76,4.26,6125
0.7,Ideal,D,VS1,62.3,55.0,5.64,5.68,3.53,3840
0.35,Fair,D,VVS2,53.2,62.0,4.87,4.8,2.57,1011
0.55,Ideal,G,VS1,60.9,55.0,5.29,5.32,3.23,1786
1.27,Ideal,I,SI1,62.4,56.0,6.95,6.9,4.32,5690
0.3,Premium,H,SI2,61.9,60.0,4.29,4.27,2.65,485
0.53,Ideal,H,SI1,62.5,56.0,5.15,5.19,3.23,1236
0.31,Very Good,D,SI2,62.9,54.0,4.3,4.35,2.72,462
0.7,Good,H,VS2,64.1,58.0,5.51,5.57,3.55,2137
1.01,Ideal,G,VS1,61.2,57.0,6.47,6.41,3.94,6618
0.3,Ideal,F,VS2,62.0,55.0,4.31,4.33,2.68,605
1.2,Very Good,I,SI1,63.2,58.0,6.71,6.75,4.25,5257
0.5,Premium,G,I1,62.2,59.0,5.07,5.03,3.14,1020
1.58,Very Good,I,SI1,63.1,55.0,7.42,7.45,4.69,8782
0.43,Premium,G,IF,61.0,58.0,4.82,4.88,2.96,1433
0.31,Ideal,E,VS1,62.1,54.2,4.31,4.35,2.69,726
0.75,Ideal,F,VS2,62.5,57.0,5.78,5.83,3.63,2893
0.3,Ideal,E,VVS2,60.2,57.0,4.4,4.37,2.64,1013
1.0,Very Good,H,SI1,62.0,54.0,6.43,6.47,4.0,4995
1.5,Very Good,F,VS2,62.6,59.0,7.22,7.31,4.55,12870
0.82,Fair,H,SI2,65.1,58.0,5.86,5.81,3.8,2358
1.11,Ideal,E,SI2,61.2,57.0,6.7,6.74,4.11,4969
1.24,Premium,D,SI1,59.3,60.0,7.05,7.01,4.16,6319
0.92,Premium,E,SI1,59.8,59.0,6.33,6.37,3.8,4562
0.34,Ideal,I,SI1,62.4,56.0,4.49,4.45,2.79,589
0.57,Premium,G,SI1,62.6,56.0,5.29,5.26,3.3,1915
0.41,Premium,G,VS2,61.3,57.0,4.8,4.76,2.93,1061
0.43,Ideal,I,SI1,60.9,57.0,4.88,4.9,2.98,852
1.0,Premium,G,VVS2,60.5,62.0,6.44,6.39,3.88,7392
0.3,Ideal,F,VS1,61.4,56.0,4.33,4.37,2.67,658
2.01,Good,H,VS2,63.3,55.0,7.87,7.94,5.0,18640
0.5,Good,G,VVS2,61.2,63.3,5.06,5.08,3.1,1690
1.5,Premium,H,VS1,59.9,60.0,7.44,7.39,4.44,11189
0.32,Ideal,F,SI1,61.0,55.0,4.45,4.47,2.72,648
0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,1095
2.08,Ideal,H,SI1,58.7,60.0,8.36,8.4,4.92,18760
0.31,Ideal,E,VVS2,59.7,61.0,4.4,4.41,2.63,755
0.31,Premium,H,IF,60.5,58.0,4.44,4.38,2.67,1046
0.72,Very Good,I,VS1,60.7,56.0,5.78,5.82,3.52,2401
0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,1095
1.0,Fair,I,VS2,65.7,58.0,6.25,6.2,4.09,3265
1.11,Ideal,E,VVS1,61.3,54.0,6.68,6.72,4.11,12725
0.51,Ideal,D,VS2,61.0,57.0,5.18,5.15,3.15,1832
0.92,Ideal,D,SI2,61.9,56.0,6.27,6.2,3.86,2840
0.25,Very Good,E,VS2,63.3,56.0,4.01,4.05,2.55,436
1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,5699
1.51,Ideal,E,SI2,62.6,53.0,7.4,7.32,4.61,10147
1.03,Premium,E,SI2,61.0,60.0,6.46,6.53,3.96,4441
0.24,Ideal,F,VVS2,61.7,55.0,3.99,4.02,2.47,678
0.28,Very Good,H,VVS1,58.5,61.0,4.27,4.31,2.51,480
0.32,Premium,J,VS1,61.9,58.0,4.39,4.33,2.7,540
0.42,Very Good,H,SI1,61.1,57.0,4.84,4.87,2.96,754
1.02,Ideal,F,SI2,62.1,56.0,6.41,6.44,3.99,4162
0.7,Ideal,F,VS1,61.6,55.0,5.75,5.71,3.53,2874
1.01,Good,F,SI1,65.5,58.0,6.11,6.25,4.05,4369
0.31,Ideal,F,VS2,61.3,57.0,4.3,4.34,2.65,625
1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,4058
0.31,Ideal,E,VS1,61.2,55.0,4.4,4.43,2.7,722
1.03,Ideal,F,SI1,61.3,56.0,6.55,6.51,4.0,5595
0.91,Ideal,I,SI2,63.0,54.0,6.17,6.12,3.86,2976
0.31,Very Good,I,VS2,63.1,54.0,4.34,4.31,2.73,558
0.31,Ideal,G,VS2,61.6,54.0,4.41,4.39,2.71,698
0.32,Ideal,G,VVS2,61.5,57.0,4.39,4.43,2.71,730
0.38,Ideal,G,VVS2,61.0,56.0,4.67,4.71,2.86,943
0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,373
0.41,Premium,D,SI1,60.5,60.0,4.77,4.81,2.9,791
0.41,Very Good,E,SI2,63.0,57.0,4.7,4.73,2.97,638
0.27,Premium,E,VS1,60.2,59.0,4.2,4.24,2.54,470
0.75,Good,E,SI2,59.7,62.0,5.85,5.88,3.5,2497
0.9,Premium,E,SI2,61.3,60.0,6.17,6.23,3.8,3662
0.39,Ideal,G,VS1,62.0,55.0,4.71,4.66,2.9,1077
0.3,Ideal,D,VVS2,62.1,57.0,4.27,4.3,2.66,814
0.51,Ideal,E,VS2,60.4,57.0,5.15,5.18,3.12,1656
1.12,Very Good,G,VVS1,60.9,57.0,6.67,6.72,4.08,8408
0.35,Ideal,H,SI1,61.9,55.0,4.54,4.57,2.82,541
0.25,Very Good,F,VVS1,60.7,59.0,4.07,4.1,2.48,576
0.72,Ideal,F,VS1,61.4,56.0,5.75,5.79,3.54,3759
1.05,Good,H,SI2,63.9,56.0,6.44,6.37,4.09,3822
0.3,Ideal,F,VS1,62.6,57.0,4.29,4.34,2.7,570
1.0,Premium,E,VS1,59.1,59.0,6.56,6.51,3.86,8176
0.53,Premium,G,VVS2,60.8,58.0,5.25,5.18,3.17,1914
1.08,Ideal,G,SI2,62.7,54.0,6.63,6.57,4.14,3825
0.3,Premium,F,VVS1,,59.0,4.26,4.29,2.64,868
1.22,Premium,I,SI1,61.2,59.0,6.86,6.9,4.21,5368
0.52,Premium,D,SI1,60.7,58.0,5.23,5.18,3.16,1376
0.77,Ideal,F,VS1,62.5,57.0,5.88,5.9,3.68,3357
0.34,Very Good,F,SI2,61.7,61.0,4.44,4.48,2.75,447
0.31,Ideal,G,SI1,61.2,55.0,4.37,4.39,2.68,446
0.7,Good,H,SI2,61.5,63.0,5.59,5.63,3.45,1899
0.9,Premium,F,SI2,61.4,58.0,6.13,6.19,3.78,3619
1.7,Premium,I,VVS2,61.7,57.4,7.62,7.67,4.71,13127
1.11,Ideal,G,SI1,62.6,57.0,6.64,6.56,4.13,5428
0.7,Very Good,E,VS1,62.0,59.0,5.65,5.68,3.51,2844
1.03,Fair,I,SI1,57.4,61.0,6.67,6.71,3.84,3892
1.01,Very Good,F,SI1,60.3,60.0,6.46,6.55,3.92,4972
0.26,Ideal,G,IF,62.2,55.0,4.09,4.13,2.55,605
0.31,Premium,H,VS1,61.8,61.0,4.36,4.32,2.68,698
1.03,Ideal,F,I1,61.1,55.0,6.54,6.51,3.99,3507
1.0,Very Good,F,SI2,63.4,55.0,6.3,6.38,4.02,4033
1.02,Ideal,F,VS2,62.7,56.0,6.39,6.44,4.02,6479
0.32,Ideal,E,IF,60.6,60.0,4.43,4.45,2.69,1004
0.3,Premium,D,SI2,60.2,60.0,4.35,4.32,2.61,574
0.31,Very Good,I,VS1,63.0,58.0,4.29,4.32,2.71,489
1.5,Ideal,G,SI2,61.4,56.0,7.38,7.34,4.52,8736
0.78,Very Good,H,SI1,63.1,58.0,5.85,5.88,3.7,2600
0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,3387
1.15,Very Good,F,SI2,63.1,63.0,6.67,6.57,4.18,4915
0.41,Ideal,D,SI1,61.7,56.0,4.77,4.8,2.95,744
0.52,Premium,G,VVS2,61.1,59.0,5.2,5.15,3.16,2012
0.9,Ideal,J,VS1,62.5,55.0,6.18,6.14,3.85,3175
0.32,Premium,D,VS2,62.0,57.0,4.42,4.38,2.73,972
1.17,Ideal,G,VS2,61.4,56.0,6.77,6.81,4.17,7550
0.71,Ideal,F,VS1,61.9,56.0,5.69,5.72,3.53,3710
1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5653
0.9,Very Good,G,SI1,63.8,57.0,6.04,6.13,3.88,3752
0.7,Ideal,E,SI1,61.9,56.0,5.7,5.73,3.54,3330
0.53,Ideal,D,VS2,,56.0,5.2,5.22,3.21,2266
1.0,Good,J,SI1,63.9,60.0,6.26,6.19,3.98,3679
0.8,Very Good,E,VS1,62.4,54.0,5.98,5.94,3.72,4495
1.53,Ideal,D,SI1,61.2,56.0,7.48,7.45,4.57,13714
0.32,Premium,G,VVS2,61.7,59.0,4.41,4.37,2.71,936
0.42,Ideal,D,VVS2,61.7,53.0,4.85,4.87,3.0,1223
1.5,Ideal,I,VS1,62.2,54.0,7.33,7.4,4.57,10406
1.33,Premium,H,SI1,61.9,58.0,7.04,6.98,4.34,7302
1.07,Ideal,G,VS2,61.9,55.0,6.55,6.57,4.06,7275
0.37,Ideal,G,VS2,60.8,57.0,4.66,4.61,2.82,833
0.3,Ideal,G,VVS2,62.5,55.0,4.3,4.34,2.7,665
0.61,Premium,D,SI1,,58.0,5.4,5.45,3.38,1877
1.22,Premium,I,VS1,60.6,61.0,6.94,6.88,4.19,6354
1.6,Ideal,I,SI1,62.4,56.0,7.52,7.48,4.68,9901
0.52,Good,G,VS1,63.9,56.0,5.08,5.12,3.26,1576
0.75,Ideal,F,VVS2,61.9,54.0,5.83,5.84,3.61,3710
1.0,Good,I,SI1,63.8,58.0,6.28,6.32,4.02,3850
0.64,Good,F,I1,57.3,64.0,5.75,5.69,3.28,1140
2.57,Premium,E,SI2,61.3,60.0,8.82,8.73,5.38,17116
0.4,Very Good,E,VVS2,62.4,58.0,4.7,4.76,2.95,1017
1.61,Premium,H,SI1,62.8,58.0,7.47,7.4,4.67,7754
0.91,Ideal,J,VS1,61.9,56.0,6.19,6.22,3.85,3863
0.27,Very Good,E,VVS2,61.9,58.0,4.1,4.14,2.55,575
0.33,Ideal,I,IF,61.6,55.0,4.46,4.47,2.75,694
0.71,Good,E,SI1,61.5,61.0,5.64,5.67,3.48,2573
0.54,Ideal,J,VVS2,61.6,57.0,5.25,5.23,3.23,1720
0.7,Very Good,G,VS1,62.8,57.0,5.63,5.68,3.55,2475
0.5,Ideal,E,VS1,62.7,57.0,5.01,5.03,3.15,1591
1.01,Very Good,F,SI1,59.7,61.0,6.49,6.55,3.89,4899
0.7,Very Good,I,SI2,60.9,59.0,5.7,5.76,3.49,1603
1.01,Very Good,G,VS1,62.8,58.0,6.34,6.37,3.99,6152
1.07,Ideal,G,SI1,61.7,54.0,6.59,6.61,4.07,5532
0.5,Very Good,D,VS2,60.8,56.0,5.14,5.16,3.13,1758
0.46,Ideal,I,VS2,62.2,56.0,4.96,4.9,3.07,1073
0.4,Very Good,F,SI1,61.7,62.0,4.71,4.76,2.92,717
0.31,Good,E,SI1,63.4,55.0,4.29,4.32,2.73,544
0.33,Ideal,H,VVS1,62.5,56.0,4.44,4.42,2.77,901
0.41,Premium,G,VS2,60.9,61.0,4.75,4.74,2.89,1061
0.53,Very Good,E,VS2,61.6,57.0,5.18,5.21,3.2,1721
0.32,Ideal,H,VVS1,62.2,56.0,4.38,4.37,2.72,936
1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,6040
0.51,Ideal,G,VS2,61.8,55.0,5.15,5.18,3.19,1557
0.73,Ideal,E,VS2,62.7,56.0,5.75,5.8,3.62,3077
0.51,Premium,G,SI1,62.4,58.0,5.13,5.07,3.18,1312
0.32,Ideal,E,VS2,62.0,55.0,4.46,4.38,2.74,900
0.5,Very Good,D,VS2,63.4,58.0,5.04,5.06,3.2,1646
0.66,Very Good,D,VVS2,60.7,59.0,5.6,5.67,3.42,4311
0.51,Very Good,G,VVS2,61.7,58.0,5.13,5.18,3.18,1875
0.3,Very Good,D,VS1,62.1,58.0,4.25,4.29,2.65,742
0.64,Ideal,H,VVS1,61.1,55.0,5.58,5.61,3.43,2084
0.38,Premium,D,SI1,58.9,61.0,4.79,4.75,2.81,941
1.0,Very Good,E,VVS2,61.7,55.0,6.38,6.42,3.95,9324
1.14,Ideal,J,VS1,61.6,56.0,6.71,6.73,4.14,5339
0.3,Ideal,G,IF,62.5,54.0,4.31,4.33,2.7,863
0.43,Premium,E,SI2,,60.0,4.87,4.94,2.99,704
1.28,Ideal,G,IF,60.8,57.0,7.02,7.05,4.28,11372
1.5,Good,I,SI1,64.2,56.0,7.25,7.14,4.62,7207
1.25,Very Good,E,VS2,61.6,57.0,6.9,6.94,4.26,8851
0.51,Premium,E,SI1,61.3,59.0,5.15,5.13,3.15,1624
1.0,Premium,F,SI2,61.7,57.0,6.42,6.35,3.94,3853
1.01,Very Good,H,VS2,,61.0,6.32,6.24,3.99,5050
1.23,Premium,G,SI1,61.2,59.0,6.88,6.81,4.19,6888
0.41,Ideal,F,VS1,,55.0,4.77,4.79,2.98,1007
1.56,Very Good,I,VS2,59.7,60.0,7.53,7.58,4.51,9231
0.52,Ideal,E,VS2,61.5,56.0,5.17,5.14,3.17,1767
0.56,Ideal,E,VS1,61.3,55.0,5.32,5.29,3.25,2032
0.52,Ideal,F,SI1,61.5,57.0,5.12,5.16,3.16,1232
0.53,Premium,G,SI1,61.3,58.0,5.21,5.16,3.18,1363
0.3,Ideal,D,VVS2,60.7,58.0,4.3,4.33,2.62,814
0.41,Ideal,E,VVS1,60.7,57.0,4.85,4.8,2.93,1431
0.52,Ideal,G,VS2,61.9,55.0,5.15,5.19,3.2,1586
1.04,Ideal,F,SI1,61.4,56.0,6.52,6.58,4.02,5663
0.8,Good,E,VS2,64.5,56.0,5.8,5.86,3.76,3273
0.33,Ideal,D,VS2,62.3,56.0,4.46,4.43,2.77,1002
2.07,Premium,H,SI1,62.7,58.0,8.14,8.09,5.09,13993
0.46,Fair,E,VS2,66.8,61.0,4.84,4.71,3.2,1070
2.05,Very Good,F,SI2,59.5,58.0,8.26,8.3,4.93,16819
0.9,Premium,G,SI1,62.6,62.0,6.08,6.06,3.8,3669
0.41,Ideal,F,VVS1,62.3,55.0,4.74,4.79,2.97,1295
1.0,Good,I,SI2,63.9,60.0,6.3,6.26,4.01,3528
0.33,Ideal,E,IF,62.1,55.0,4.43,4.46,2.76,1289
2.23,Very Good,J,SI2,60.5,61.0,8.4,8.47,5.1,12655
0.42,Ideal,D,SI1,61.5,56.0,4.85,4.81,2.97,1040
1.93,Ideal,F,SI1,59.5,60.0,8.1,8.13,4.83,18306
0.45,Very Good,I,VVS1,63.0,56.0,4.88,4.9,3.08,947
0.71,Good,I,SI1,64.2,57.0,5.59,5.57,3.58,1715
0.33,Ideal,E,VVS1,60.2,57.0,4.47,4.5,2.7,984
1.52,Ideal,I,SI2,61.3,60.0,7.33,7.39,4.51,7582
0.35,Premium,G,VVS1,59.3,61.0,4.62,4.58,2.73,984
1.07,Very Good,G,VS2,62.3,57.0,6.56,6.47,4.06,6274
1.0,Premium,E,VS2,62.7,59.0,6.31,6.38,3.98,6600
0.56,Premium,E,SI1,61.5,60.0,5.3,5.27,3.25,1848
